t,x,y,z,vx,vy,vz,ax,ay,az
1.448748,-0.324103,0.124331,0.000000,-0.042620,-0.004091,0.000000,0.092446,0.071548,0.000000
1.456752,-0.324441,0.124301,0.000000,-0.041873,-0.003510,0.000000,0.094316,0.073644,0.000000
1.464756,-0.324773,0.124275,0.000000,-0.041111,-0.002912,0.000000,0.096187,0.075740,0.000000
1.472760,-0.325098,0.124254,0.000000,-0.040334,-0.002298,0.000000,0.098057,0.077836,0.000000
1.480764,-0.325418,0.124238,0.000000,-0.039542,-0.001667,0.000000,0.099771,0.079931,0.000000
1.488768,-0.325731,0.124228,0.000000,-0.038738,-0.001019,0.000000,0.100669,0.082015,0.000000
1.496772,-0.326038,0.124222,0.000000,-0.037931,-0.000355,0.000000,0.100300,0.084084,0.000000
1.504777,-0.326338,0.124222,0.000000,-0.037133,0.000326,0.000000,0.099222,0.086144,0.000000
1.512781,-0.326632,0.124227,0.000000,-0.036344,0.001024,0.000000,0.098041,0.088203,0.000000
1.520785,-0.326919,0.124238,0.000000,-0.035564,0.001738,0.000000,0.096861,0.090262,0.000000
1.528789,-0.327201,0.124255,0.000000,-0.034794,0.002468,0.000000,0.095681,0.092321,0.000000
1.536793,-0.327476,0.124278,0.000000,-0.034033,0.003215,0.000000,0.094501,0.094380,0.000000
1.544797,-0.327745,0.124306,0.000000,-0.033282,0.003978,0.000000,0.093320,0.096439,0.000000
1.552801,-0.328009,0.124341,0.000000,-0.032540,0.004758,0.000000,0.092140,0.098498,0.000000
1.560805,-0.328266,0.124383,0.000000,-0.031808,0.005554,0.000000,0.090960,0.100557,0.000000
1.568810,-0.328518,0.124430,0.000000,-0.031085,0.006367,0.000000,0.089779,0.102616,0.000000
1.576814,-0.328763,0.124484,0.000000,-0.030371,0.007196,0.000000,0.088599,0.104675,0.000000
1.584818,-0.329004,0.124545,0.000000,-0.029667,0.008041,0.000000,0.087419,0.106734,0.000000
1.592822,-0.329238,0.124613,0.000000,-0.028973,0.008904,0.000000,0.086239,0.108793,0.000000
1.600826,-0.329467,0.124688,0.000000,-0.028287,0.009782,0.000000,0.085058,0.110852,0.000000
1.608830,-0.329691,0.124770,0.000000,-0.027612,0.010677,0.000000,0.083878,0.112911,0.000000
1.616834,-0.329909,0.124859,0.000000,-0.026945,0.011589,0.000000,0.082698,0.114970,0.000000
1.624838,-0.330122,0.124955,0.000000,-0.026288,0.012517,0.000000,0.081517,0.117029,0.000000
1.632843,-0.330329,0.125059,0.000000,-0.025641,0.013461,0.000000,0.080337,0.119088,0.000000
1.640847,-0.330532,0.125170,0.000000,-0.025003,0.014422,0.000000,0.079157,0.121147,0.000000
1.648851,-0.330730,0.125290,0.000000,-0.024375,0.015399,0.000000,0.077977,0.123206,0.000000
1.656855,-0.330922,0.125417,0.000000,-0.023755,0.016393,0.000000,0.076796,0.125265,0.000000
1.664859,-0.331110,0.125552,0.000000,-0.023146,0.017404,0.000000,0.075616,0.127324,0.000000
1.672863,-0.331292,0.125695,0.000000,-0.022546,0.018431,0.000000,0.074436,0.129383,0.000000
1.680867,-0.331470,0.125847,0.000000,-0.021955,0.019474,0.000000,0.073255,0.131442,0.000000
1.688872,-0.331644,0.126007,0.000000,-0.021373,0.020534,0.000000,0.072075,0.133501,0.000000
1.696876,-0.331812,0.126175,0.000000,-0.020802,0.021610,0.000000,0.070895,0.135560,0.000000
1.704880,-0.331976,0.126353,0.000000,-0.020239,0.022703,0.000000,0.069715,0.137619,0.000000
1.712884,-0.332136,0.126539,0.000000,-0.019686,0.023812,0.000000,0.068534,0.139678,0.000000
1.720888,-0.332291,0.126734,0.000000,-0.019143,0.024937,0.000000,0.067354,0.141737,0.000000
1.728892,-0.332442,0.126938,0.000000,-0.018608,0.026080,0.000000,0.066174,0.143796,0.000000
1.736896,-0.332589,0.127151,0.000000,-0.018084,0.027238,0.000000,0.064993,0.145855,0.000000
1.744900,-0.332732,0.127373,0.000000,-0.017569,0.028413,0.000000,0.063813,0.147914,0.000000
1.752905,-0.332870,0.127605,0.000000,-0.017063,0.029605,0.000000,0.062633,0.149973,0.000000
1.760909,-0.333005,0.127847,0.000000,-0.016566,0.030813,0.000000,0.061453,0.152032,0.000000
1.768913,-0.333135,0.128098,0.000000,-0.016080,0.032037,0.000000,0.060272,0.154091,0.000000
1.776917,-0.333262,0.128360,0.000000,-0.015602,0.033278,0.000000,0.059092,0.156150,0.000000
1.784921,-0.333385,0.128631,0.000000,-0.015134,0.034536,0.000000,0.057912,0.158209,0.000000
1.792925,-0.333504,0.128912,0.000000,-0.014676,0.035810,0.000000,0.056731,0.160268,0.000000
1.800929,-0.333620,0.129204,0.000000,-0.014226,0.037100,0.000000,0.055551,0.162327,0.000000
1.808933,-0.333732,0.129506,0.000000,-0.013787,0.038407,0.000000,0.054371,0.164386,0.000000
1.816938,-0.333840,0.129818,0.000000,-0.013356,0.039730,0.000000,0.053191,0.166445,0.000000
1.824942,-0.333946,0.130142,0.000000,-0.012936,0.041070,0.000000,0.052010,0.168504,0.000000
1.832946,-0.334047,0.130476,0.000000,-0.012524,0.042426,0.000000,0.050830,0.170563,0.000000
1.840950,-0.334146,0.130820,0.000000,-0.012122,0.043799,0.000000,0.049650,0.172622,0.000000
1.848954,-0.334241,0.131176,0.000000,-0.011730,0.045188,0.000000,0.048469,0.174681,0.000000
1.856958,-0.334334,0.131543,0.000000,-0.011347,0.046594,0.000000,0.047289,0.176740,0.000000
1.864962,-0.334423,0.131922,0.000000,-0.010973,0.048016,0.000000,0.046109,0.178799,0.000000
1.872967,-0.334509,0.132312,0.000000,-0.010609,0.049455,0.000000,0.044947,0.180779,0.000000
1.880971,-0.334593,0.132713,0.000000,-0.010254,0.050909,0.000000,0.044149,0.181226,0.000000
1.888975,-0.334673,0.133126,0.000000,-0.009903,0.052354,0.000000,0.044295,0.177684,0.000000
1.896979,-0.334751,0.133551,0.000000,-0.009545,0.053752,0.000000,0.045326,0.170406,0.000000
1.904983,-0.334826,0.133986,0.000000,-0.009178,0.055081,0.000000,0.046650,0.161893,0.000000
1.912987,-0.334898,0.134432,0.000000,-0.008799,0.056342,0.000000,0.047982,0.153343,0.000000
1.920991,-0.334967,0.134888,0.000000,-0.008410,0.057534,0.000000,0.049314,0.144794,0.000000
1.928995,-0.335032,0.135353,0.000000,-0.008010,0.058658,0.000000,0.050647,0.136244,0.000000
1.937000,-0.335095,0.135826,0.000000,-0.007599,0.059714,0.000000,0.051979,0.127694,0.000000
1.945004,-0.335154,0.136308,0.000000,-0.007178,0.060702,0.000000,0.053311,0.119144,0.000000
1.953008,-0.335210,0.136797,0.000000,-0.006747,0.061621,0.000000,0.054643,0.110595,0.000000
1.961012,-0.335262,0.137294,0.000000,-0.006304,0.062471,0.000000,0.055976,0.102045,0.000000
1.969016,-0.335311,0.137797,0.000000,-0.005851,0.063253,0.000000,0.057308,0.093495,0.000000
1.977020,-0.335356,0.138306,0.000000,-0.005387,0.063967,0.000000,0.058640,0.084945,0.000000
1.985024,-0.335397,0.138820,0.000000,-0.004913,0.064612,0.000000,0.059972,0.076396,0.000000
1.993028,-0.335434,0.139340,0.000000,-0.004428,0.065189,0.000000,0.061305,0.067846,0.000000
2.001033,-0.335468,0.139863,0.000000,-0.003932,0.065698,0.000000,0.062637,0.059296,0.000000
2.009037,-0.335497,0.140391,0.000000,-0.003425,0.066138,0.000000,0.063969,0.050746,0.000000
2.017041,-0.335522,0.140922,0.000000,-0.002908,0.066510,0.000000,0.065302,0.042197,0.000000
2.025045,-0.335544,0.141455,0.000000,-0.002381,0.066813,0.000000,0.066634,0.033647,0.000000
2.033049,-0.335561,0.141991,0.000000,-0.001842,0.067048,0.000000,0.067966,0.025097,0.000000
2.041053,-0.335573,0.142528,0.000000,-0.001293,0.067215,0.000000,0.069298,0.016548,0.000000
2.049057,-0.335581,0.143066,0.000000,-0.000733,0.067313,0.000000,0.070631,0.007998,0.000000
2.057062,-0.335585,0.143605,0.000000,-0.000163,0.067343,0.000000,0.071963,-0.000552,0.000000
